"source","type","bp_length","phase","gene_id","gene_type","gene_name","level","mgi_id","havana_gene","tag","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HAVANA","gene",1274,NA,"ENSMUSG00000061474.11","protein_coding","Mrps36","2","MGI:1913378","OTTMUSG00000022878.1",NA,0.559136019472286,-0.234283187459826,0.593224756954683,0.557721957121788,0.998376908971885,-4.59868844092646
"HAVANA","gene",3854,NA,"ENSMUSG00000029482.4","protein_coding","Aacs","2","MGI:1926144","OTTMUSG00000023532.2","ncRNA_host",-0.216230562996957,3.25076431654596,-0.593111541361006,0.557796674563184,0.998376908971885,-4.61846905773889
"HAVANA","gene",5190,NA,"ENSMUSG00000030513.14","protein_coding","Pcsk6","1","MGI:102897","OTTMUSG00000042239.4","overlapping_locus",-0.283129155798984,2.14563897665327,-0.593050530580419,0.557836941191876,0.998376908971885,-4.60664799298063
"HAVANA","gene",2977,NA,"ENSMUSG00000038365.8","protein_coding","Fbxo25","2","MGI:1914072","OTTMUSG00000060792.1",NA,-0.13153329794415,4.16685814871672,-0.59303702604645,0.557845854277992,0.998376908971885,-4.64489896597456
"HAVANA","gene",1728,NA,"ENSMUSG00000078768.2","protein_coding","Zfp566","2","MGI:1919806","OTTMUSG00000044415.3","overlapping_locus",0.327796335448479,1.42819426295027,0.592841646383834,0.557974814377375,0.998376908971885,-4.60707106013263
"HAVANA","gene",6310,NA,"ENSMUSG00000047766.15","protein_coding","Lrrc49","2","MGI:2442689","OTTMUSG00000023677.2",NA,-0.115954576776626,5.34692824689754,-0.592812567590725,0.557994009103967,0.998376908971885,-4.68849279104466
"HAVANA","gene",2962,NA,"ENSMUSG00000024590.8","protein_coding","Lmnb1","2","MGI:96795","OTTMUSG00000016318.1",NA,-0.189112710974831,3.21530851012825,-0.59267365430534,0.558085709549793,0.998376908971885,-4.61943443519672
"HAVANA","gene",5434,NA,"ENSMUSG00000042632.17","protein_coding","Pla2g6","2","MGI:1859152","OTTMUSG00000037241.7",NA,0.536625582673599,1.61807881970449,0.59227818894378,0.558346809283598,0.998376908971885,-4.60574207860965
"HAVANA","gene",3633,NA,"ENSMUSG00000055305.15","protein_coding","Zfp93","2","MGI:107611","OTTMUSG00000022364.2",NA,-0.350019110155802,1.9923246161252,-0.592046169642645,0.558500025460886,0.998376908971885,-4.60800589602133
"HAVANA","gene",8846,NA,"ENSMUSG00000027674.16","protein_coding","Pex5l","2","MGI:1916672","OTTMUSG00000023437.7",NA,-0.12197637341059,5.13567828759638,-0.592019270857704,0.558517789724635,0.998376908971885,-4.67197628299867
"HAVANA","gene",13171,NA,"ENSMUSG00000060534.16","protein_coding","Dcc","2","MGI:94869","OTTMUSG00000021996.3",NA,0.0702245932731894,6.01943286806518,0.592005676831224,0.558526767484494,0.998376908971885,-4.71161481033567
"HAVANA","gene",4216,NA,"ENSMUSG00000039081.10","protein_coding","Zfp503","2","MGI:1353644","OTTMUSG00000036886.2",NA,0.488216803952621,0.152651432777918,0.591761544500106,0.55868800980749,0.998376908971885,-4.6000760554012
"HAVANA","gene",9458,NA,"ENSMUSG00000029313.18","protein_coding","Aff1","1","MGI:1100819","OTTMUSG00000022037.2",NA,-0.148116233964432,4.41876833375975,-0.591668078704774,0.558749747560413,0.998376908971885,-4.64657161515713
"HAVANA","gene",6102,NA,"ENSMUSG00000015889.8","protein_coding","Lta4h","2","MGI:96836","OTTMUSG00000063908.1",NA,0.144001713211653,4.56646044046272,0.591440412886915,0.558900144199103,0.998376908971885,-4.65684742721157
"HAVANA","gene",7878,NA,"ENSMUSG00000020260.9","protein_coding","Pofut2","2","MGI:1916863","OTTMUSG00000065249.1",NA,-0.221741498074781,2.90334508311213,-0.591397587149721,0.558928437308267,0.998376908971885,-4.61616974822521
"HAVANA","gene",4455,NA,"ENSMUSG00000066877.11","protein_coding","Nck2","2","MGI:1306821","OTTMUSG00000021065.5","overlapping_locus",-0.242473300169463,2.82823213826249,-0.591348440217609,0.558960907460057,0.998376908971885,-4.6127028569191
"HAVANA","gene",1088,NA,"ENSMUSG00000079048.8","lncRNA","4933413L06Rik","1","MGI:1918350","OTTMUSG00000035650.2",NA,0.352857746020392,1.38118165383716,0.591281110677399,0.559005391973935,0.998376908971885,-4.60193032475571
"HAVANA","gene",4844,NA,"ENSMUSG00000074715.3","protein_coding","Ccl28","2","MGI:1861731","OTTMUSG00000068112.1",NA,0.34964286440621,2.02597566437099,0.591230546526098,0.559038800814328,0.998376908971885,-4.60990751724761
"HAVANA","gene",5142,NA,"ENSMUSG00000026199.17","protein_coding","Ankzf1","2","MGI:1098746","OTTMUSG00000021565.3",NA,0.11453154839841,5.01981200097039,0.59110362228579,0.559122666934697,0.998376908971885,-4.67016600029185
"HAVANA","gene",1770,NA,"ENSMUSG00000071415.6","protein_coding","Rpl23","2","MGI:1929455","OTTMUSG00000002776.3","ncRNA_host",0.416110105240738,1.58914591837676,0.591050390509111,0.55915784213587,0.998376908971885,-4.60258933666395
"HAVANA","gene",17880,NA,"ENSMUSG00000026469.14","protein_coding","Xpr1","2","MGI:97932","OTTMUSG00000022503.4",NA,-0.0830209993514642,6.25597252823314,-0.591018510634763,0.559178908684983,0.998376908971885,-4.72042084568695
"HAVANA","gene",6754,NA,"ENSMUSG00000041528.15","protein_coding","Rnf123","2","MGI:2148796","OTTMUSG00000033727.6",NA,0.145249454388044,4.4486277960995,0.590924505736727,0.559241030452287,0.998376908971885,-4.65206796129465
"HAVANA","gene",3745,NA,"ENSMUSG00000074039.10","lncRNA","4930520O04Rik","2","MGI:1922366","OTTMUSG00000033585.1",NA,-0.49090025059145,0.0151680770974214,-0.59088430776988,0.559267595770229,0.998376908971885,-4.60019945860096
"HAVANA","gene",8111,NA,"ENSMUSG00000048251.15","protein_coding","Bcl11b","2","MGI:1929913","OTTMUSG00000019485.1",NA,-0.121714473431307,6.31416290251121,-0.59066582956044,0.559411991049958,0.998376908971885,-4.71718985841995
"HAVANA","gene",13740,NA,"ENSMUSG00000070565.11","protein_coding","Rasal2","2","MGI:2443881","OTTMUSG00000033172.4","overlapping_locus",-0.0895007570333811,6.29073955026795,-0.590118981653938,0.559773493952871,0.998376908971885,-4.72003997759298
"HAVANA","gene",9295,NA,"ENSMUSG00000029913.14","protein_coding","Prdm5","2","MGI:1918029","OTTMUSG00000036961.3","overlapping_locus",-0.386324861643274,1.77792950947137,-0.589736999419187,0.560026080449571,0.998376908971885,-4.60594155289169
"HAVANA","gene",4818,NA,"ENSMUSG00000029328.15","protein_coding","Hnrnpdl","2","MGI:1355299","OTTMUSG00000024644.2",NA,-0.0897576052730008,7.3339781811919,-0.589692433022266,0.560055553857804,0.998376908971885,-4.78158197664748
"HAVANA","gene",12810,NA,"ENSMUSG00000074925.4","protein_coding","Ptar1","2","MGI:1921875","OTTMUSG00000073809.2",NA,0.124989586980296,4.82128606052655,0.58937751288181,0.560263844779392,0.998376908971885,-4.66029338036559
"HAVANA","gene",4233,NA,"ENSMUSG00000111212.1","TEC","Gm47087","2","MGI:6095814","OTTMUSG00000062451.1",NA,0.222962284816845,3.3513745221796,0.58935703703376,0.56027738905267,0.998376908971885,-4.62572559450359
"HAVANA","gene",1585,NA,"ENSMUSG00000025532.13","protein_coding","Crcp","2","MGI:1100818","OTTMUSG00000022713.2",NA,0.344527206343568,1.93986019222969,0.58932361992528,0.560299494012586,0.998376908971885,-4.6064956235437
"HAVANA","gene",2961,NA,"ENSMUSG00000021799.9","protein_coding","Opn4","2","MGI:1353425","OTTMUSG00000069995.1",NA,0.442733247370206,0.395207234898625,0.589162150094349,0.560406310368464,0.998376908971885,-4.60177644828897
"HAVANA","gene",2905,NA,"ENSMUSG00000104706.1","TEC","Gm43421","2","MGI:5663558","OTTMUSG00000053902.1","overlapping_locus",0.564409280892173,1.77159447312912,0.589127341825987,0.56042933827552,0.998376908971885,-4.60736262934096
"HAVANA","gene",12927,NA,"ENSMUSG00000066640.11","protein_coding","Fbxl18","2","MGI:2444450","OTTMUSG00000026101.2","overlapping_locus",-0.140937918741766,4.05904865682466,-0.589004465868257,0.560510632481619,0.998376908971885,-4.63532662974612
"HAVANA","gene",3383,NA,"ENSMUSG00000008167.14","protein_coding","Fbxw9","2","MGI:1915878","OTTMUSG00000031479.2","ncRNA_host",0.349678151178936,1.86050572708818,0.588989978240281,0.56052021783067,0.998376908971885,-4.60491246957889
"HAVANA","gene",4097,NA,"ENSMUSG00000031821.11","protein_coding","Gins2","2","MGI:1921019","OTTMUSG00000031584.2",NA,-0.291114743520332,2.38948465272722,-0.588611836330928,0.560770434827122,0.998376908971885,-4.61030456896113
"HAVANA","gene",9004,NA,"ENSMUSG00000028082.14","protein_coding","Sh3d19","2","MGI:1350923","OTTMUSG00000044337.13","ncRNA_host",0.15633859434871,3.83238191554975,0.588466394167612,0.560866689266707,0.998376908971885,-4.6328415499427
"HAVANA","gene",11063,NA,"ENSMUSG00000032356.12","protein_coding","Rasgrf1","2","MGI:99694","OTTMUSG00000046289.3",NA,0.0604109695104443,7.777888580625,0.588230266177414,0.561022978038723,0.998376908971885,-4.80195532368957
"HAVANA","gene",4180,NA,"ENSMUSG00000031922.12","protein_coding","Cep57","2","MGI:1915551","OTTMUSG00000033418.2",NA,0.222963799580955,3.20955801851072,0.588222883298545,0.561027864988392,0.998376908971885,-4.63022341570875
"HAVANA","gene",5384,NA,"ENSMUSG00000023972.10","protein_coding","Ptk7","2","MGI:1918711","OTTMUSG00000072186.1",NA,-0.202856924420097,2.72900597268828,-0.588220317702049,0.561029563238992,0.998376908971885,-4.61480654925112
"HAVANA","gene",4058,NA,"ENSMUSG00000020473.13","protein_coding","Aebp1","2","MGI:1197012","OTTMUSG00000005099.1",NA,-0.56186670215383,-0.0761765823024667,-0.588136389321392,0.561085119571071,0.998376908971885,-4.59881112239828
"HAVANA","gene",5174,NA,"ENSMUSG00000118257.1","lncRNA","9630014M24Rik","2","MGI:3588234","OTTMUSG00000073473.1",NA,-0.466537978796872,1.28951595163053,-0.588067231846947,0.561130900420026,0.998376908971885,-4.60390153860632
"HAVANA","gene",15201,NA,"ENSMUSG00000021733.11","protein_coding","Slc4a7","2","MGI:2443878","OTTMUSG00000068990.3",NA,0.106873039490488,5.17116609899856,0.588056492798062,0.561138009623938,0.998376908971885,-4.67913479195258
"HAVANA","gene",14031,NA,"ENSMUSG00000036698.11","protein_coding","Ago2","2","MGI:2446632","OTTMUSG00000040103.4",NA,-0.0982368178421513,6.06336438688685,-0.587879595382334,0.561255121555294,0.998376908971885,-4.70633299556396
"HAVANA","gene",4725,NA,"ENSMUSG00000106847.1","lncRNA","Peg13","2","MGI:2663476","OTTMUSG00000055869.1",NA,-0.143190917716008,5.26095291669089,-0.587875606516255,0.561257762459991,0.998376908971885,-4.6759310876349
"HAVANA","gene",2555,NA,"ENSMUSG00000110914.1","TEC","Gm48611","2","MGI:6098198","OTTMUSG00000063551.1",NA,-0.247845318921494,3.08932604076367,-0.587849006504392,0.561275373666001,0.998376908971885,-4.6211941308196
"HAVANA","gene",1612,NA,"ENSMUSG00000105939.1","TEC","Gm43322","2","MGI:5663459","OTTMUSG00000053554.1","overlapping_locus",0.138995960545835,4.39906633167088,0.587696064279517,0.56137663837267,0.998376908971885,-4.6564628049086
"HAVANA","gene",7005,NA,"ENSMUSG00000000439.9","protein_coding","Mkrn2","2","MGI:1914277","OTTMUSG00000056677.5",NA,0.130537711151238,4.59664478899881,0.587691487554384,0.561379668815511,0.998376908971885,-4.6569252882312
"HAVANA","gene",10431,NA,"ENSMUSG00000021427.10","protein_coding","Ssr1","2","MGI:105082","OTTMUSG00000068298.5",NA,0.0902755763279393,5.87691256205011,0.587457050405806,0.561534910693969,0.998376908971885,-4.70400542527512
"HAVANA","gene",2609,NA,"ENSMUSG00000037852.8","protein_coding","Cpe","2","MGI:101932","OTTMUSG00000061196.2",NA,-0.0978152511578026,7.07560883636768,-0.587351208322554,0.561605005402887,0.998376908971885,-4.74820643405334
"HAVANA","gene",9728,NA,"ENSMUSG00000040640.11","protein_coding","Erc2","2","MGI:1098749","OTTMUSG00000060924.6",NA,-0.05970275980948,7.98054790112043,-0.587246770589723,0.561674174438853,0.998376908971885,-4.81613534637143
"HAVANA","gene",3024,NA,"ENSMUSG00000029001.15","protein_coding","Fbxo44","2","MGI:1354744","OTTMUSG00000010932.4",NA,0.121673673323152,3.89071643326377,0.587179798201378,0.561718532487252,0.998376908971885,-4.63739820385496
"HAVANA","gene",12063,NA,"ENSMUSG00000023473.13","protein_coding","Celsr3","2","MGI:1858236","OTTMUSG00000050676.8","ncRNA_host",-0.0953006146843729,6.83867100452328,-0.586990977651408,0.561843604246125,0.998376908971885,-4.74472777828663
"HAVANA","gene",3582,NA,"ENSMUSG00000035172.15","protein_coding","Plekhh3","2","MGI:2384950","OTTMUSG00000002703.5",NA,0.342590438296988,1.14616849629594,0.586977635554907,0.561852442377123,0.998376908971885,-4.60134775087538
"HAVANA","gene",3935,NA,"ENSMUSG00000112084.1","TEC","Gm10773","2","MGI:3641797","OTTMUSG00000064860.1",NA,-0.272472559625128,2.25887801467533,-0.586794231721676,0.561973940735986,0.998376908971885,-4.61291501432861
"HAVANA","gene",3833,NA,"ENSMUSG00000035642.16","protein_coding","Aamdc","1","MGI:1913523","OTTMUSG00000032939.5",NA,-0.280730053614785,2.1419482282285,-0.586750090017528,0.562003185004034,0.998376908971885,-4.61096387874302
"HAVANA","gene",2082,NA,"ENSMUSG00000027357.16","protein_coding","Crls1","2","MGI:1913836","OTTMUSG00000015664.3",NA,0.301642503829325,2.12367217248506,0.586724908669663,0.562019868215966,0.998376908971885,-4.61044791724036
"HAVANA","gene",625,NA,"ENSMUSG00000112294.1","lncRNA","Gm4129","2","MGI:3782305","OTTMUSG00000064591.1",NA,0.255643378056132,1.68956127987758,0.586585199140639,0.562112433514998,0.998376908971885,-4.60414019574006
"HAVANA","gene",4136,NA,"ENSMUSG00000103985.1","lncRNA","Gm37446","2","MGI:5610674","OTTMUSG00000050734.1",NA,0.396267192150382,2.57890335987358,0.586505777138695,0.562165058448366,0.998376908971885,-4.62306735403513
"HAVANA","gene",4756,NA,"ENSMUSG00000102742.1","protein_coding","Pcdhga11","2","MGI:1935228","OTTMUSG00000050845.1","overlapping_locus",-0.0900807496877113,6.0227047248813,-0.586458184831633,0.562196594261424,0.998376908971885,-4.70461609558259
"HAVANA","gene",3359,NA,"ENSMUSG00000107865.1","TEC","Gm44417","2","MGI:5690809","OTTMUSG00000057170.1",NA,-0.582526145776334,-0.811692482202688,-0.586339657254382,0.562275137412096,0.998376908971885,-4.59905224535843
"HAVANA","gene",6114,NA,"ENSMUSG00000027668.13","protein_coding","Mfn1","2","MGI:1914664","OTTMUSG00000027816.5",NA,0.109177846910932,6.03345195387413,0.586305576166363,0.562297722523473,0.998376908971885,-4.71119527668766
"HAVANA","gene",5153,NA,"ENSMUSG00000001062.18","protein_coding","Vps9d1","2","MGI:1914143","OTTMUSG00000030130.2",NA,-0.109531223422043,4.65966871216033,-0.586258969586615,0.562328608869016,0.998376908971885,-4.65876270435678
"HAVANA","gene",5691,NA,"ENSMUSG00000032452.12","protein_coding","Clstn2","2","MGI:1929897","OTTMUSG00000032788.1","overlapping_locus",-0.15009420599213,4.94188548685787,-0.586256921380314,0.56232996624239,0.998376908971885,-4.66458961576229
"HAVANA","gene",6965,NA,"ENSMUSG00000002799.6","protein_coding","Jag2","2","MGI:1098270","OTTMUSG00000066105.1","ncRNA_host",0.142174623300782,4.11890364738911,0.586253717847072,0.562332089269534,0.998376908971885,-4.63896170573288
"HAVANA","gene",3250,NA,"ENSMUSG00000115360.1","TEC","Gm48932","2","MGI:6118246","OTTMUSG00000070254.1",NA,-0.475830528027853,-0.399062752373801,-0.586101006399675,0.562433298053111,0.998376908971885,-4.6001855448964
"HAVANA","gene",4890,NA,"ENSMUSG00000020107.10","protein_coding","Anapc16","2","MGI:1289325","OTTMUSG00000043347.1",NA,-0.24004629078966,3.10468769755746,-0.586052777549657,0.562465263418786,0.998376908971885,-4.61867487242394
"HAVANA","gene",957,NA,"ENSMUSG00000051639.3","processed_pseudogene","Gm5812","2","MGI:3644887","OTTMUSG00000024120.1",NA,0.221354150956525,2.941526769197,0.586047113805658,0.562469017324847,0.998376908971885,-4.61701798221627
"HAVANA","gene",3071,NA,"ENSMUSG00000027566.15","protein_coding","Psma7","2","MGI:1347070","OTTMUSG00000016235.2",NA,-0.14646048435505,3.69070354460164,-0.585754040052895,0.562663282784379,0.998376908971885,-4.63200009038995
"HAVANA","gene",5358,NA,"ENSMUSG00000066191.12","protein_coding","Anks6","2","MGI:1922941","OTTMUSG00000006773.2",NA,0.23015667201953,3.02564258499198,0.585646525777425,0.562734557733839,0.998376908971885,-4.6148038935174
"HAVANA","gene",1701,NA,"ENSMUSG00000118340.1","lncRNA","Gm50301","2","MGI:6303149","OTTMUSG00000074428.1",NA,0.323951633949726,1.6156032894096,0.585585000052324,0.562775347340249,0.998376908971885,-4.60288635485823
"HAVANA","gene",2018,NA,"ENSMUSG00000087384.1","lncRNA","Gm15558","2","MGI:3783007","OTTMUSG00000023689.1",NA,-0.324604212652679,1.29538438210924,-0.585572572942481,0.562783586302818,0.998376908971885,-4.60228566966537
"HAVANA","gene",10202,NA,"ENSMUSG00000024277.14","protein_coding","Mapre2","2","MGI:106271","OTTMUSG00000028208.9",NA,-0.105618478477554,5.59188708260137,-0.585388266408454,0.562905785600467,0.998376908971885,-4.68923228916057
"HAVANA","gene",3413,NA,"ENSMUSG00000102321.1","TEC","Gm37792","2","MGI:5611020","OTTMUSG00000050240.1","overlapping_locus",0.344756512804953,1.76031075840702,0.585264963727303,0.562987545527363,0.998376908971885,-4.60719487659578
"HAVANA","gene",1875,NA,"ENSMUSG00000022131.3","protein_coding","Gpr180","2","MGI:1930949","OTTMUSG00000069735.1",NA,0.350758232238405,1.7653997944567,0.585223581548575,0.563014986704369,0.998376908971885,-4.6070504808675
"HAVANA","gene",6114,NA,"ENSMUSG00000022329.15","protein_coding","Stk3","2","MGI:1928487","OTTMUSG00000032792.2",NA,0.191925703183376,3.07208077066021,0.58511708859234,0.563085606992813,0.998376908971885,-4.62041240533844
"HAVANA","gene",8222,NA,"ENSMUSG00000033722.9","protein_coding","BC034090","2","MGI:2672904","OTTMUSG00000046207.10",NA,-0.345182931962157,2.16964959004226,-0.585094378643563,0.563100667567725,0.998376908971885,-4.61000977164695
"HAVANA","gene",3109,NA,"ENSMUSG00000106706.1","TEC","C530043K16Rik","2","MGI:2444587","OTTMUSG00000055757.1","overlapping_locus",-0.414726977856361,0.813323871002998,-0.585027272652827,0.563145171497376,0.998376908971885,-4.60232361068823
"HAVANA","gene",1895,NA,"ENSMUSG00000028958.15","protein_coding","Tmub1","2","MGI:1923764","OTTMUSG00000024198.7",NA,-0.509893022076698,0.305696377249675,-0.584921025032604,0.563215637365161,0.998376908971885,-4.60068875343584
"HAVANA","gene",604,NA,"ENSMUSG00000079884.6","processed_pseudogene","Gm10698","2","MGI:3704329","OTTMUSG00000043075.2",NA,-0.208570966641587,3.25549093632629,-0.58472840755547,0.563343397131844,0.998376908971885,-4.62098628806299
"HAVANA","gene",4146,NA,"ENSMUSG00000032513.8","protein_coding","Gorasp1","2","MGI:1921748","OTTMUSG00000062302.1",NA,0.163352145673543,3.27574231734382,0.58461048494021,0.563421620381778,0.998376908971885,-4.62245392068008
"HAVANA","gene",6874,NA,"ENSMUSG00000018412.16","protein_coding","Kansl1","2","MGI:1923969","OTTMUSG00000003147.3","ncRNA_host",-0.08380868313273,5.69620389642274,-0.584301541907584,0.563626582019374,0.998376908971885,-4.69679913551488
"HAVANA","gene",3953,NA,"ENSMUSG00000092329.1","protein_coding","Gm20388","2","MGI:5141853","OTTMUSG00000026145.5","overlapping_locus",-0.11587176636691,4.55609386882461,-0.584266781264905,0.563649645592324,0.998376908971885,-4.65420974064104
"HAVANA","gene",3818,NA,"ENSMUSG00000037816.10","protein_coding","Fbxw17","2","MGI:1923584","OTTMUSG00000041997.3",NA,0.274271662702109,2.48462891197186,0.584168450426309,0.563714890377451,0.998376908971885,-4.61379840529184
"HAVANA","gene",12454,NA,"ENSMUSG00000033799.10","protein_coding","Tasor2","2","MGI:2145274","OTTMUSG00000066301.1",NA,-0.111320384100783,5.7514135489079,-0.584106500722613,0.563755997406827,0.998376908971885,-4.70408506356923
